Wako Rubber Industries Co., Ltd.;2749
marco Systemanalyse und Entwicklung GmbH;7675
Holylite Microelectronics Corp.;6982
Marconi Applied Technologies Ltd.;4051
Marketcast;2601
Gould Instrument Systems;4493
Mark of the Unicorn, Inc.;2045
MARIAN GbR;5185
Maretron;5494
Globe Wireless, Inc.;2563
Global Silicon Ltd.;6504
MDR Grup S.R.L.;7887
Mcube Technology Co., Ltd.;7042
GLOBAL VIEW CO. LTD.;3862
GLOBAL VR, Inc.;6839
Matrix Vision GmbH;5708
GLOBALSAT TECHNOLOGY CORPORATION;5994
MDS Technology Co., Ltd.;7112
Watthour Engineering Co., Inc.;3718
MCT Elektronikladen;3184
MCS Logic Inc.;5741
Mcom As;2115
Watson Marlow Ltd.;6987
Watlow;7940
Glotrex Co., Ltd.;2858
WAVE Corporation;5280
Global Display Solutions S.P.A.;5159
Graphtec;2893
GL Communications Inc.;5580
Media Systems Ltd.;5607
Media Lab., Inc;6661
Global Safety & Security Solutions OY 5871
MED Associates Inc. , sue@med‐associates.com;4203
Mechatro Inc.;6736
Mecel AB;2165
MECANIQUE;6017
URMET TLC S.p.A. ‐ Servizio Amministrativo;4954
Meade Instruments Corp.;5484
Global Marketing Alliance, Inc.;5572
MBS GmbH;5746
MEDAV GmbH;7144
MATT R.P.Traczynscy Sp.J.;7083
Watchdata System Co., Ltd.;5692
Max Co., Ltd.;2798
USB Design Labs;2398
Matthew Ward Solutions;4592
MAXIAN Co., Ltd.;6461
Watec Co., Ltd.;7263
Matsusada Precision Inc.;4498
Good Mind Industries Co., Ltd.;4709
Good Technology, Inc.;3646
Matsunichi Communication Holdings Limited;4782
Mediacom Technologies Pte Ltd.;1791
Goldteck International Inc.;2558
GN Otometrics A/S;3123
Good Work Systems;4245
Mbridge Systems, Inc.;5997
US Army Electronic Proving Ground;7929
WaterGate Software, Inc.;1657
GMC‐I Gossen‐Metrawatt GmbH;7383
GMK Electronic Design GmbH;1860
Maycom Co., Ltd.;4216
GoFlight, Inc.;2547
MaxVision Corporation;3299
GN ReSound;5872
MAXTEK, INC.;5898
Gobex AS;6374
MaxRise Inc.;7178
GODEX INTERNATIONAL CO., LTD.;6495
Maximo Products LLC;5329
USAF;5987
MAYCOM Audio Systems b.v.;3309
Insta Elektro GmbH;4958
JUMO GmbH & Co. KG;6970
INRO Consultants Inc.;5646
Julia Corporation Limited;3656
JUKI CORPORATION;7979
Insulet Corporation;7734
Video Associates Labs, Inc.;5493
Inprocomm, Inc.;4985
JTEKT CORPORATION;6723
Institut fuer Rundfunktechnik;3241
Instrument Solutions;2403
Instrument Systems GmbH;4354
Instrumentation Metrics, Inc.;2285
Victron Energy B.V.;7973
Inomed Medizintechnik GmbH;6812
Industrial Electronic Engineers, Inc.;1852
J‐Works, Inc.;1987
Innovative Technology Limited;6428
Just Rams PLC;4685
Input/Output Inc.;2715
Virtual DSP Corporation;2360
JUNGLE Inc;4886
Jung Myung Telecom Co., Ltd.;4393
Inovatec S.p.A.;2502
Jung & Dusch GmbH;2717
Videa Technology Inc.;5758
JSC Videofon MV;6524
Juniper Systems, Inc.;6422
VIDEX;4699
JORDAN VALLEY SEMICONDUCTORS LTD.;7464
JOOHONG;3300
Intelligent Computer Solutions;4637
Videonics, Inc.;2375
Intelligent Hearing Systems;3748
Intelligent Mechatronic Systems 5807
JS‐ROBOTICS;6904
INTELBANQ;7218
Intelliworxx Inc.;2699
Intelogis Inc;1979
inTera Tecnologia;7769
Interack Communications Inc.;2119
Interactive Computer Products, Inc.;4837
Interactive Learning Technologies;6273
INTELLIGENT SYSTEMS CO., LTD.;3950
INTEGRATION ASSOCIATES INCORPORATED;6037
Video Simplex, Inc.;5957
JPK Systems Limited;3817
Videology Imaging Solutions, Inc.;7101
Joytoto Co., Ltd.;6752
Joytech Europe Ltd.;5678
Integrated Technology Corp.;6838
Joritel International B.V.;2036
Jowit Company Limited;2977
Integrity Instruments Inc.;4335
Intek;6442
Intel;32903
K.S. Vector Co., Ltd.;2416
KDS USA, Inc.;4333
Infolibria;2307
KEBA AG;4490
Infomove Co., Ltd.;4743
Infonics Pty. Limited;4820
Informtest;6587
KB Kommutatcionnoy apparatury LTD. 7261
Infosight Corp.;5808
KDE, Inc.;3668
KCodes Corporation;5527
Infowize Technologies Corporation;5474
KCI Medical Products (UK) Ltd.;7150
InfraRed Integrated Systems Ltd.;7679
Innovative Integration;1872
KE Knestel Elektronik GmbH;2780
INFINIT GmbH;4492
Kenetics Innovations Pte. Ltd., Singapore;6100
KEMPPI OY;8016
Industrie Dial Face S.p.A.;6953
Kemper Digital GmbH;4926
Kellendonk Elektronik GmbH;6522
InfiMed, Inc.;2056
KEE Action Sports (Hater Paintball)7975
Info Network Systems;1873
Infinite Communication Terminals Ltd.;3745
Keisokugiken Corporation;1985
Keisoku Giken Co., Ltd.;1649
Keihin Corporation;4646
Infinitec Co., Ltd.;5018
Ingenient Technologies;6082
VISIOWAVE SA;6084
INNOPLUS Co., Ltd.;4196
Kaizen Frogpad, LLC;4547
InnoFaith beauty sciences B.V.;6437
Innofidei Inc.;7507
Innolab Pte. Ltd.;2219
KBM Electronic System Design;4286
Vision & Control GmbH;7264
KAGA COMPONENTS CO., LTD.;6928
KABA MAS CORPORATION;7446
K2L GmbH;6223
K.T.E.‐Keter Technologies Europe;7942
Innotrac Diagnostics OY;4366
Innova Electronics Corp.;5920
INNOVA S.A.;7045
Innomax Technology Ltd.;6575
Ingenieurbuero Chanda AG;3657
KAYSER‐THREDE GMBH;5550
Ingersoll Rand Co.;7035
Ingrid, Inc.;6542
KaVo Dental GmbH;5760
KAPSYS;7782
Kanitech A/S;2197
INMAX TECHNOLOGY CORP.;4549
Vision Electronics Co., Ltd.;3376
Inner Mongolia Yinan Science & Technology Dev. Co., Ltd;11147
Kamstrup A/S;6056
Kamaya Electric Co., Ltd.;4472
Inter‐Cable Systems, Inc.;2330
KarmelSonix;7548
Japan Gals Co., Ltd.;5879
Iruma Soft Co., Ltd.;2053
Japan Radio Co., Ltd.;4421
ISA Co., Ltd.;7801
ISABELLENHUETTE Heusler GmbH KG;5046
JAPAN PRECISION INSTRUMENTS, INC.;4679
Japan Novel Corporation;5133
Isolcell Italia SpA;5980
JAPAN Kyastem Co., Ltd.;6643
Japan System Design Co.;3742
Ishii Hyoki Co., Ltd.;7114
Ishikawa Seisakusho, Ltd.;4474
Japan Digital Laboratory Co., Ltd.;2092
Interactive Metronome;3582
Japan Meditech Co., Ltd.;7814
Viprinet GmbH;7567
IPLAN Inc.;3764
IPmental Inc.;4272
iQBio, Inc.;6727
iQue Ltd.;5415
iRex Technologies B.V.;7787
JASTEC CO., LTD.;3986
Japan Remote Control Co., Ltd.;6836
Iris Power Engineering;4904
The Japan Steel Works, Ltd.;2124
JASCO Corporation;3928
Japan Touchscreen Distributions, Inc.;4470
Viking Sewing Machines AB;2541
iRiver;16642
IR‐LINK;3899
Janome Sewing Machine Co., Ltd.;2679
VIPS France;2573
IVA Corporation;7256
J. A. Woollam Co. Inc.;6646
J&J ENGINEERING INC.;3753
J & C Technology Co., Ltd.;7483
Itron Technology Inc.;6493
Itronics;7428
JAPAN ADE LTD.;6854
iXs Research Corporation;4088
ITG Research & Development Center;4816
iWOW Connections Pte Ltd;3770
Ivoclar Vivadent AG;5275
IWAKI CO., LTD.;7858
i‐WAVER;5135
I‐Ware Laboratory Co., Ltd.;5750
IXXAT Automation GmbH;2267
Itautec Philco S.A.;2262
ISS Incorporated;5351
ISS Manufacturing Limited;7477
Vionics;5756
IST Electronics, Inc.;4537
JAI;5371
VILTECHMEDA UAB;7760
ISZ;4011
J.FIT Co., Ltd.;5149
Jaguar International Corporation;4896
Jaalaa, Inc.;5184
JAEIK Information & Communication Co., Ltd.;3594
Jaeger Messtechnik GmbH;2108
JADAK Technologies, Inc.;6774
JACO, INC.;7471
Jablotron;5846
IT CONCEPTS LLC;4920
JOA Telecom Co., Ltd.;6886
Intersoft Electronics N.V.;3628
Interson Corporation;6433
Joachim Koopmann Software;2647
Intertex Data AB;2857
Interzeag Medical Technology;2071
INTEVAC;6718
IPFlex Inc.;5838
Intrepid Control Systems, Inc.;2364
Internet Security Co., Ltd;3719
INTRONIX TEST INSTURMENTS, INC.;7947
ViDisys GmbH;6097
INVAIR Technologies AG;3870
JMBS Developpements;2133
Intermind Inc.;2611
Industrial Control Systems;3624
InterDigital Communications LLC;7808
Vidicode Datacommunicatie BV;3553
INTERFACE K.K.;3290
Interface Masters, Inc.;5286
Interflex Datensysteme GmbH;3304
Interisa Electronica;3124
Joellenbeck GmbH;6887
International Electronics Inc.;5077
International Manufacturing & Engineering Services Co.;6863
International Parts & Information Co., Ltd.;3613
International Road Dynamics;3909
JOBO AG;5820
International Truck and Engine Corporation;7240
Inventec Multimedia & Telecom Corp.;4337
Johnathon Freeman Technologies;1707
JENOPTIK Laser, Optik, Systeme GmbH;6552
JL Cooper Electronics;1888
IOLINE;4654
Jetmobile;6629
JETI Technische Instrumente GmbH;3180
Jet Power Technology Co., Ltd.;3843
IonOptix Corp.;7167
Jesmay Electronics Co., Ltd.;2542
Jeol USA, Inc.;2677
Vir A/S;2774
IPACS Hans‐Borchers‐Gruentjens GbR (IPACS);4735
Jeil Data Systems Co., Ltd.;1926
IPC Information Systems;5373
JDD Enterprises;7314
Johnson Matthey PLC, Trading as Tracerco;2528
Invocon, Inc.;4448
INVENTECH, INC.;5045
INVENTEL;3919
JJ Keller & Associates Inc.;7743
Invisible Technologies, Inc.;6317
ioLab Systems Inc.;6588
INVIX Co., Ltd.;7631
Viditec Inc.;3104
JiangSu Dongda Integrated Circuits Sys. Eng. Tech. Co.;8000
INwireless Co., Ltd;6177
io Corporation;7036
Jeulin S.A.;4055
IO Display Systems;5167
Iofy Corporation;7368
VIEWPLUS TECHNOLOGIES, INC.;4850
KWANG SUNG ELECTRONICS H.K. Co., Ltd.;6672
Hydronix Limited;6070
Vector International bvba;5523
Hyowon Software;2211
Hyper Stimulator International Pty Ltd.;5559
Kyerim Industrial Co.;5284
HYPERLABS, Inc.;6006
Kwang Jang Corporation;4910
Hysitron Incorporated;6815
KVH Industries, Inc.;6443
HYUN WON INC.;3996
KVASER AB;3069
KWorld Computer Co., Ltd.;7040
Huntron Inc.;6771
HUMUS MOG CO., LTD.;4672
Kyoritsu Radio Co., Ltd.;6577
KYORITSU ELECTRICAL INSTRUMENTS WORKS, LTD. (R&D Center;4844
Kyoritsu Electric Corporation;4596
Hunt Engineering (UK) Ltd.;5888
Hunter Associates;7561
Hydrometer GmbH;7294
Kyokuto Electric Co., Ltd.;4289
KYOEI Co., Ltd.;2801
Huntsville Microsystems, Inc.;2264
Kyokko Seiko Co., Ltd.;5636
Husky Computers Limited;2191
Hutchinson Technology Incorporated;7313
Hwayoung RF Solution Inc.;4927
KYOHRITSU ELECTRONIC INDUSTRY Co., Ltd.;6728
kuwatec, Inc.;2773
KYORITSU ELECTRIC CO., LTD.;7522
i‐BEAD Co., Ltd.;6207
i3micro technology ab;6933
K‐SUN Corporation;5197
Kronauer Music In Digital;2376
KROHNE;4848
iba AG;6553
I+ME ACTIA GmbH;4154
IBEX Technology Co., Ltd.;5157
I‐BIT Corporation;5983
Kratos Analytical Ltd.;7041
Kramer Electronics Ltd.;7857
i‐Bulldog Co., Ltd.;6059
Koyo Electronics Industries Co., Ltd.;5130
iCableSystem Co., Ltd.;3395
Krautkramer Japan Co., Ltd.;6560
Kundisch GmbH & Co. KG;6993
HYUNDAI NETWORKS, INC.;4258
Kurusugawa Electronics Incorporate;2942
Kuraya‐Sanseido Co., Ltd.;3060
I Bee, K.K.;6612
I CAP Technologies, Inc.;6192
VEGA Grieshaber KG;6874
Kumamoto Techno Corporation;3627
Kumahira Co., Ltd.;4328
I.C.Y. B.V.;7919
I.E. Gesellschaft fuer Industrieelektronik mbH;5297
I.S.V. Co., Ltd.;7470
Kyosai Technos Co., Ltd.;7941
HOYA CORPORATION Vision Care Company;4167
Lathem Time Corp.;5721
Larson Davis, Inc.;5539
LARSEN & BRUSGAARD;4056
Howell Instruments, Inc.;3204
Howtek Devices Corp.;4767
HOWTEL CO., LTD.;4314
LANergy Limited;3792
VoiceBox Technologies Inc.;4215
Voipac, s.r.o.;4384
Lansmont Corporation;3967
LanReady Technologies, Inc.;5287
HS Automatic ApS;7022
Voice It Worldwide, Inc.;2227
Lanner Electronics Inc.;6702
Humo Laboratory, Ltd.;6261
Largan Digital;3532
Lavry Engineering;4929
HORIBA ITECH Co., Ltd.;6659
HORIBA, Ltd.;4603
Horizon Navigation, Inc.;5703
Horizon Semiconductors Ltd.;6165
Hormann Funkwerk Kolleda GmbH;7785
Horner APG;7768
House Ear Institute;2987
Lawson Labs, Inc.;1828
Lattebox Co., Ltd.;7371
Hoshino Metal Industries, Ltd.;3418
LaunchPadOffice Inc.;5473
VASCO Data Security NV;6724
Hteck Corp.;1997
Laxtha;3871
L&V Design;6355
L3 Communications ‐ Telemetry West;7443
VLSI Solution Oy;6651
VlerZwo Software GbR;2077
L‐3 Communications;4199
L.J. Technical Systems Ltd.;3326
HST High Soft Tech GmbH;1692
LAB REHAB PTE LTD.;7191
HumanBeams Inc.;7451
HUMANDATA LTD.;3975
Vector Informatik GmbH;4680
Kyusyu Ten Ltd.;4379
Kyushu‐Kyohan Co., Ltd.;3221
Kyowa Electronics Co., Ltd.;3773
KYOTO KAGAKU CO., LTD.;7663
VMETRO asa;1951
HT‐ITALIA;6671
H‐TRONIC GmbH;8008
Landers Instruments;5777
Lamp Express USA, Inc.;5236
Lambda Systems Inc.;6923
L3 Systems;2035
Laerdal Medical AS;6714
La Generale Multimedia;4574
Ladybug Technologies LLC;6669
Hugelent Telecommunication (SuZhou) Co., Ltd.;4734
Labsystems Oy;2742
KOSUGI GIKEN Co, Ltd.;3956
Lakeview Research;2341
Kilodyne LLC;5526
Kingfisher International;6334
King Tester Corporation;3667
King Chuang Tech & Electronic Co., Ltd.;6708
Kinemetrics, Inc.;7935
Imaging Devices, Inc.;4264
ViaSat, Inc.;6065
Imaginova;6230
Images Scientific Instruments Inc.;7791
KIHOKU Electronic Co., Ltd.;3910
imc MessSysteme GmbH;3359
IMedia Semiconductor Corporation;3970
KidBoard, Inc. dba KBGear Interactive;2126
iMetrikus Inc.;5774
KOWA COMPANY, LTD.;3805
Imaging Supersonic Laboratories Co., Ltd.;5052
Kingtel Telecommunication Corp.;2443
KIRK telecom;3198
Kirin Techno‐System Company, Limited;7224
Kirche Jesu Christi der Heiligen der Letzten Tage;6907
Kinpo Electronics, Inc.;3893
Venetex Co., Ltd.;6431
Imagetech Corporation;6423
IMADA CO., LTD.;5138
ImageStream Internet Solutions Inc..;6391
Image Computer Systems Limited;7128
Imagek, Inc.;2230
ImageMap Inc.;6101
IMAGENICS Co., Ltd.;4342
ImageQuest Co., Ltd.;4197
Kinkei System Co., Ltd.;5711
Kenton Electronics Limited;6842
Kernel Productions, Inc.;2218
In2Games Limited;5303
INCAP GmbH;7974
Kern AG;6477
In‐Circuit GmbH;7593
KGS Corporation;4424
ImTech, Inc.;7819
Index Braille AB;6248
Individual Computers;6360
Indocomp Systems Inc.;3706
Indus Instruments;1840
Industrial Computing Ltd.;4389
Industrial Control Communications, Inc.;7853
INcoder Technology CO., Ltd.;4340
Impeccable Instruments, LLC;3202
Keymile AG;6094
Keymark Technology Co., Ltd.;5047
IMM‐Gruppe;4918
imo‐elektronik GmbH;4405
KeyGhost Ltd.;5244
Keyence Corporation;1824
Impact Technologies;1757
Kesumo, LLC;7992
Key Soft Service;19283
Key Ingredient Corporation;8010
KETEREX, Inc.;7321
Improvision Ltd.;5160
Impsys Digital Security AB;5113
IMSTORAGE CO., LTD.;7780
K‐jump Health Co., Ltd.;5199
Impact Instrumentation Inc.;4269
Kongsberg Maritime AS;6304
Vita‐Mix Corporation;5649
icube Corp.;4712
Vehicle Camera Systems Ltd;7027
ID Innovations Incorporated;5450
KIS Photo Mc Group;5991
ID Technica Sales Co., Ltd.;6500
ICP DAS Co., Ltd.;7004
Kongsberg Defence Communications AS;4161
id3 Semiconductors;2945
Idaho Technology;3052
K‐One Telecom Co., Ltd.;3073
Kondo Kagaku Co., Ltd.;5724
Konami Digital Entertainment Co., Ltd.;7375
id Quantique;7644
Kosaka Laboratory Ltd.;5354
Kortex International;2048
ICE Technology;2157
Icera Inc.;6531
ICHIRO.ORG;3149
iCRco;5908
Korea eBook Inc.;3086
Koninklijke Gazelle N.V.;7246
ICON INTERNATIONAL DIGITAL LIMITED;7427
ICONAG ‐ Intelligent Control AG 3634
Kore Technology Limited;4385
KOPEK PACIFIC LTD.;3399
IDEC IZUMI CORPORATION;5183
Icom Inc.;3110
Km2Net;4946
Komax AG;7673
Knobloch GmbH;5226
IES Elektronikentwicklung;5432
ifak system GmbH;2252
IFTEST AG;7627
IGB Communication Co., Ltd.;5505
IG‐Development;6235
Ihara Electronic Industries Co.,Ltd.;6959
KNP Technologies;2868
Visual Environment;2959
Iizuna Signal Processing Lab Inc.;2870
I‐Jam Multi‐Media, LLC;2678
IK MULTIMEDIA PRODUCTION srl;6499
Klippel GmbH;1682
Klein & Melgert Developments B.V.;4386
KOUEI SYSTEM, LTD.;7971
IGEN International, Inc.;2990
Velleman Components;4303
Ikegami Tsushinki Co., Ltd.;5150
Identcode Ltd.;2745
Kokusai Electric Alpha Co., Ltd.4567
Visual Interaction;2153
Identix Incorporated;3461
Kohler Co.;7728
Idetech Europe S.A.;5743
Koepruelue Engineering;2202
IdealTEK;5009
KOBIL Systems GmbH;3398
iDream Technologies Pte Ltd;2306
Kobe‐Addtech Co., Ltd.;5686
IDS Imaging Development Systems GmbH;5129
IDS Innomic GmbH;3087
IDT DATA SYSTEM LIMITED;4062
IDX Company, Ltd.;3973
NZXT Corporation;7793
Winradio Communications;5344
NXTV, Inc.;3503
NV ADB TTV TECHNOLOGIES SA;4613
WinProbe Corporation;6234
Ueda Japan Radio Co., Ltd.;6032
Numsite Corporation;6377
Numonics Corp.;3477
Numesa, Inc.;3900
Number Five, Software;21845
Numark Industries;5604
NU‐LEC INDUSTRIES;7252
EES Technik fur Musik;2117
NuvoMedia, Inc.;2451
eGenium S.r.l.;4860
dresden elektronik ingenieurtechnik gmbh;7409
OCTRIAN;7698
EFJohnson;7633
OCTAX Microscience;2947
OCTAL‐Engenharia de Sistemas S.A.;2012
EFull Tech. Corp. Ltd.;5714
OCT Co., Ltd.;5833
EGEMEN Bilgisayar Muh ve San LTD STI;6405
WINTEC Corporation;3528
Objet Geometries Ltd.;6989
Object Co., Ltd.;2090
Obbligato Objectives;3164
Dong‐Guan Sintai Optical Co., Ltd. 4282
Wintime Electronics Corp.;2291
Wintest Corp.;4618
Oce' ‐Technologies B.V.;1807
Dragon State Ltd.;3201
Dr. Gal Ben‐David;5865
Dr. Gerhard Schmidt GmbH;2986
DR. JOHANNES HEIDENHAIN GmbH;4241
Dr. Neuhaus Telekommunikation GmbH 2107
NOVITUS SA;6696
NOVATUS, Inc.;1603
NUDIAN ELECTRON CO., LTD.;4032
Novatron Oy;7452
Dr. Bott KG;4628
DRAGONCHIP LTD.;4573
NovAtel Inc.;2519
Novar GmbH;3584
Novar Controls;6536
Dreams Come True Co., Ltd.;3444
MicroDatec GmbH;2753
Drager Medizintechnik Gmbh.;2193
NT Ware Systemprogrammierung GmbH;5915
WingsTek, Inc.;7033
NUBYTECH INC.;5939
Nuark Co., Ltd.;2886
NTT Electronics Corporation;2072
NTS Telecom;5301
DOSHISHA CORPORATION;6138
Dr. G. Schuhfried GmbH;2236
NTI Corporation;6699
NOX Medical;7690
NSD Corporation;4345
DP Computers Pte. Ltd.;3969
Nozaki Insatsu Shigyo Co., Ltd.;4662
n‐Trance Security Ltd.;7009
OrangeHouse Co., Ltd.;4358
Origin Instruments Corporation2709
Origgio Limited;6237
Oriental R&D Co., Ltd.;5582
ORIENTAL MOTOR CO., LTD.;6818
Wireless Matrix Corp.;7869
ORGA Kartensysteme GmbH;1920
EB Neuro SPA;6218
Orion Electronics International;3091
EBI Systems, Inc.;2068
ebro Electronic GmbH & Co. KG 6586
EBTRON INC.;7972
EC Engineering, LLC;3355
Wireless Cables Inc.;5834
OCULUS Optikgeraete GmbH;3968
Orban/CRL Systems, Inc.;7783
Ositech Communications Incorporated;2481
Woehler Messgeraete Kehrgeraete GmbH;4865
WMS Gaming Inc.;5434
WIZnet;2531
Dongguan Init Technology Co., Ltd.;5979
Witschi Electronic AG;6828
UBIQUAM CO., LTD.;5417
UBINETICS LIMITED;4541
Origin Technologies Limited;5817
OSASI Technos Inc. (Tokyo Headquarters);7562
Osaki Electric Co., Ltd.;6348
Wish Technologies;1783
ORL;1584
Optronic Laboratories, Inc.;3188
OSMOOZE S.A.;3291
Ontrak Control Systems Inc.;2567
Open Labs, Inc.;5233
O‐Pen;6469
Edge Products;5958
Wipotec GmbH;5283
Opal Kelly Incorporated;5407
OPHIR OPTRONICS LTD;3027
Edixia;6750
OnTime tek Inc.;6051
Educational Insights;5410
UBISYS TECHNOLOGIES;6566
EDX Epi‐Scan Corp;4881
EE Tools, Inc.;3962
eDimensional, Inc.;7606
Optical Imaging Inc.;3278
OPTOQUEST Co., Ltd.;7943
Ecler Laboratorio de Electroacustica S.A.;5676
ECO Chemie;1965
Opti‐Sciences, Inc.;7730
Optionexist Limited;4218
Optim Electronics;3200
OPGAL;6918
Opticon, Inc.;2263
EDEC Co., Ltd.;3163
ECT Inc.;3832
ED Co., Ltd.;6080
EDANIS Elektronik AG;7488
Opteon Corporation;3997
Optek Electronics Co., Ltd.;6009
DResearch Digital Media Systems GmbH;4676
OPTIKON 2000 S.P.A.;3084
El Gato Software LLC;4057
OHM ELECTRIC CO., LTD.;3947
EKE‐Electronics Ltd.;4605
OHIRA GIKEN, IND. CO., LTD.;4849
OFFCODE;7454
Oestling Markiersysteme GmbH;6740
EKS Oy;4439
EK‐TEAM GmbH;7219
OKB SAPR;6116
El Pusk Co., Ltd.;4939
OeRSTED, Inc.;3609
ELAD SRL;5921
ODU‐USA, Inc.;1685
Nissho Electronics Co., Ltd.;5715
East Press Co., Ltd.;4023
EKS‐ELEKTRONIKSERVICE GmbH;6927
NOVA GAMING;7906
OMAX Corporation;3138
Easy Digital Concept;4201
Ultimate Technology Corp.;5887
Ultra‐Scan Corporation;4416
Eizoken Inc.;5811
OLITEC;2275
Eintech Co., Ltd.;5309
Olimex Ltd.;5562
Nissha Printing Co., Ltd.;2435
Nippon Electric Industry Co., Ltd.;1769
Nippon Chemi‐Con Corp.;5954
Electronic Engineering Solutions S.L.;6853
NIO Corporation;4246
Electronic Sports;6601
Nintendo of America;5016
Nisshin Electronics Co., Ltd.;3570
Electronic Trade Solutions Ltd.;4252
ELECTROLINE;4501
Electronica Mecanica Y Control S.A.;4832
ELECTRONICA MECHATRONIC SYSTEMS (I) PVT. LTD.;7474
WillPoD Co., Ltd.;3949
Ultravision Ltd.;4013
ULVAC‐PHI, Inc.;4774
Electronic Theatre Controls;5333
ELECTION SYSTEMS & Software;5934
ELBIO;3720
ELCOM s.r.o.;7458
ELCON Systemtechnik GmbH;3511
Elcoteq Design Center Oy;6407
Nishitomo Co., Ltd.;3475
ELDAT GmbH;5466
Electrone Americas Ltd., Co.;7135
NIPPON PULSE MOTOR CO., LTD.;6142
ULTRASONIC ENGINEERING CO., LTD.;6225
Nippon Telesoft Co., Ltd.;4745
Electrical Geodesics, Inc.;2152
ELECTRIM CORPORATION;5225
ELECTROBYTE di GARAVAGLIA MATTIA;7506
East Port Technology Co., Ltd.;6742
Duerr Dental GmbH & Co., KG;4894
DTI sa;2657
Dtron Co., Ltd.;5717
Nordic ID;3589
Duali Inc.;7602
DVS Korea Co., Ltd.;5729
U‐JIN Mesco Co., Ltd.;2335
Noritsu Koki Co., Ltd.;5115
DUPLO SEIKO CORPORATION;5470
DURAG GmbH;7945
Durand Interstellar, Inc.;3912
DURAPOWER TECHNOLOGY LTD.;4671
Dutronics;7988
Omniprint Inc.;6311
Nomadio Inc.;6841
DriveCam Video Systems;3551
Nova Engineering, Inc.;2239
NORTHROP GRUMMAN SPERRY MARINE;7963
Northern Embedded Science;2351
DRS Signal Solutions Inc.;6489
NordNav Technologies AB;5308
DTC Communications, Inc;6350
DSM ‐ Messtechnik GmbH;6176
Nortech Systems;7810
NormSoft, Inc.;5891
DSP Research Inc.;4240
dSPACE GmbH;4327
DSPecialists GmbH;19526
No Climb Products Ltd.;7169
North American Pacific Industries, Corp.;4110
EADS Secure Networks;7822
ONE‐TOO;7341
ONE‐O‐ONE iSOLUTIONS;2606
E28 (Shanghai) Ltd.;4770
On Track Innovations Ltd.;4233
Omtronix Engineering Corp.;2944
DVICO Inc.;4073
EADS Deutschland GmbH;7926
Ono Sokki Co., Ltd.;5390
EAE electronics GmbH;2646
Eagle Technology;59905
Omnisec AG;6236
Dynavox Systems LLC;3717
DxO Labs Corp.;11151
N‐LINE SYSTEM CO., LTD.;4993
NKE Corporation;3066
Nixvue Systems PTE LTD;3218
Nivis, LLC;7227
DYNAMIC INNOVATIONS LIMITED;7527
OneVision Corporation;4367
Dynex Technologies;4798
Dynjab Technologies Pty. Ltd.;6455
NISSIN INC.;3028
onscreen24;2838
E & D Co., Ltd.;3692
OTSO;1836
DynamicNakedAudio Inc.;2358
DevGuru;7426
DESTURA S.R.L.;7429
PHOTOVOX srl;7284
PHOTON KINETICS;7460
DeTeWe;2156
Deutsche Montan Technologie GmbH;4697
DeVaSys;2751
Phonak Communications AG;6159
DesignTech International, Inc.;2961
DEVI A/S;6972
Photo Research, Inc.;6155
Device Drivers Limited;4996
TurboComm Tech. Inc.;4072
Phonol Inc.;6362
Phonic Corp.;5899
PICOCEL Co., Ltd.;6427
Photon Inc.;6957
Oticon A/S;6679
Denter System Co., Ltd.;1681
Dentrix Dental Systems, Inc.;5328
Dentsply Int'l ‐ Gendex Dental Division;3558
Denver Instrument Company;3904
Deodeo Corporation;3583
Physical Electronics;4080
Pico Instruments LLC;6349
DESKO GmbH;6850
Derelek;3498
Tunturi Oy Ltd.;5270
Deschutes Corporation;2063
Descuentos y Electronicos AVA;7325
Design Of Systems On Silicon, S.A. (DS2);3819
Physik Instrumente (PI) GmbH & Co. KG;6770
DEWESOFT d.o.o.;7405
Department of Defense;5626
Pesa Switching Systems, Inc.;5026
DIATECNIC;2562
Phase Metrics;1528
TV Interactive Corp.;1554
DICESVA S.L.;4437
DICOM, spol. s r.o.;7541
Peyroutet Telecom;5889
Devlin Electronics Ltd.;5950
Peyer Engineering;5951
Dialog4 System Engineering Gmbh.2258
PERTO S.A.;6845
Digby's Bitpile, Inc. D.B.A. D Bit;4942
Personal Telecom, Inc.;3590
Personal Media Corporation;6126
DIGIBIO TECHNOLOGY CORP.;6178
Personal Information Systems Co., Ltd.;3856
Digicom Spa;1953
DictaNet Software AG;6992
DGT Sp. z o.o.;7095
Dexin Corporation;4815
Phoenix Co., Ltd.;4040
PhoeniX . Incorporated;2488
Diasonic Technology Co., Ltd.;3499
DGStation Co., Ltd.;4761
Phasespace, Inc.;4290
DH electronics GmbH;2326
Philips Medical Systems Ultrasound;3894
Diagnostic Instruments, Inc.;6514
Turnkey Ltd.;5606
Turtle Industry Co., Ltd.;2976
Dent Instruments, Inc.;6267
Turner Technology;5103
TTO Engineering;2399
PlayMore Corporation;3861
D'Crypt Pte Ltd.;4626
DDL CO., LTD.;7171
ddm hopt + schuler GmbH & Co. KG7990
DDS, Inc.;4186
Defibtech, LLC;6911
Dazzle Multimedia;2000
Planmeca Oy;3914
Planet Portal.com;2328
Deep Sea Electronics Plc;7056
TUBITAK UEKAE;7691
Pico Technology Limited;3305
Pocket Pyro, Inc.;2890
Dataring Systems;4447
Datastor Technology;1773
